PLX	CHEBI:63637	chebi	Simple_chemical
PLX4032	CHEBI:63637	chebi	Simple_chemical
PML	P29590	uniprot	Gene_or_gene_product
PP1	PPP1	FPLX	FamilyOrComplex
PP1 regulator	PPP1	FPLX	FamilyOrComplex
PP1C	PPP1C	FPLX	FamilyOrComplex
PP1R	PPP1R	FPLX	FamilyOrComplex
PP1c	PPP1C	FPLX	FamilyOrComplex
PP1r	PPP1R	FPLX	FamilyOrComplex
PP2	CHEBI:78331	chebi	Simple_chemical
PP2	PPP2	FPLX	FamilyOrComplex
PP2 phosphatases	PPP2	FPLX	FamilyOrComplex
PP242	CHEBI:90679	chebi	Simple_chemical
PP2A	PPP2	FPLX	FamilyOrComplex
PP2A catalytic C subunit	PPP2C	FPLX	FamilyOrComplex
PP2A regulatory subunit A	PPP2R_A	FPLX	FamilyOrComplex
PP2A regulatory subunit B	PPP2R_B	FPLX	FamilyOrComplex
PP2A-C	PPP2C	FPLX	FamilyOrComplex
PP2Ac	PPP2C	FPLX	FamilyOrComplex
PP2B	PPP3	FPLX	FamilyOrComplex
PP2B catalytic subunit	PPP3C	FPLX	FamilyOrComplex
PPAR	PPAR	FPLX	FamilyOrComplex
PPAR-gamma	P37231	uniprot	Gene_or_gene_product
PPAR-γ	P37231	uniprot	Gene_or_gene_product
PPARgamma	P37231	uniprot	Gene_or_gene_product
PPARγ	P37231	uniprot	Gene_or_gene_product
PPP1	PPP1	FPLX	FamilyOrComplex
PPP1C	PPP1C	FPLX	FamilyOrComplex
PR	P06401	uniprot	Gene_or_gene_product
PRAS40	Q96B36	uniprot	Gene_or_gene_product
PRC1	O43663	uniprot	Gene_or_gene_product
PRC1	PRC1_complex	FPLX	FamilyOrComplex
PRC2	PRC2_complex	FPLX	FamilyOrComplex
PRKAA	AMPK_alpha	FPLX	FamilyOrComplex
PRKAB	AMPK_beta	FPLX	FamilyOrComplex
PRKAG	AMPK_gamma	FPLX	FamilyOrComplex
PRL-3	O75365	uniprot	Gene_or_gene_product
PSK2	Q08217	uniprot	Gene_or_gene_product
PTC	P18502	uniprot	Gene_or_gene_product
PTEN	P60484	uniprot	Gene_or_gene_product
PTP1B	P18031	uniprot	Gene_or_gene_product
PTX	Pertussis_toxin	FPLX	FamilyOrComplex
PTX3	P26022	uniprot	Gene_or_gene_product
PUMA	Q96PG8	uniprot	Gene_or_gene_product
PYG	PYG	FPLX	FamilyOrComplex
Pak	PAK	FPLX	FamilyOrComplex
Pak1	Q13153	uniprot	Gene_or_gene_product
Pak2	Q13177	uniprot	Gene_or_gene_product
Parkin	O60260	uniprot	Gene_or_gene_product
Parp	P09874	uniprot	Gene_or_gene_product
Parvin	PARV	FPLX	FamilyOrComplex
Parvins	PARV	FPLX	FamilyOrComplex
Patched	Patched	FPLX	FamilyOrComplex
Pbx	PBX	FPLX	FamilyOrComplex
Pca	D011471	mesh	Simple_chemical
Peroxiredoxin	PRDX	FPLX	FamilyOrComplex
Peroxiredoxins	PRDX	FPLX	FamilyOrComplex
Pertussis toxin	Pertussis_toxin	FPLX	FamilyOrComplex
PhK	PhK	FPLX	FamilyOrComplex
Phosphodiesterase	PDE	FPLX	FamilyOrComplex
Phosphodiesterase 1	PDE1	FPLX	FamilyOrComplex
Phosphodiesterase 2	PDE2A	hgnc	Gene_or_gene_product
Phosphodiesterase 3	PDE3	FPLX	FamilyOrComplex
Phosphodiesterase 4	PDE4	FPLX	FamilyOrComplex
Phosphodiesterase 5	PDE5A	hgnc	Gene_or_gene_product
Phosphodiesterase 6	PDE6	FPLX	FamilyOrComplex
Phosphodiesterase 7	PDE7	FPLX	FamilyOrComplex
Phosphodiesterase 8	PDE8	FPLX	FamilyOrComplex
Phosphodiesterase-1	PDE1	FPLX	FamilyOrComplex
Phosphodiesterase-2	PDE2A	hgnc	Gene_or_gene_product
Phosphodiesterase-3	PDE3	FPLX	FamilyOrComplex
Phosphodiesterase-4	PDE4	FPLX	FamilyOrComplex
Phosphodiesterase-5	PDE5A	hgnc	Gene_or_gene_product
Phosphodiesterase-6	PDE6	FPLX	FamilyOrComplex
Phosphodiesterase-7	PDE7	FPLX	FamilyOrComplex
Phosphodiesterase-8	PDE8	FPLX	FamilyOrComplex
Phosphodiesterases	PDE	FPLX	FamilyOrComplex
Phosphoinositide 3-kinase	PI3K	FPLX	FamilyOrComplex
Phospholipase A2 Group IV	PLA2G4	FPLX	FamilyOrComplex
Phospholipase C	PLC	FPLX	FamilyOrComplex
Phospholipase C-beta	PLCB	FPLX	FamilyOrComplex
Phospholipase C-delta	PLCD	FPLX	FamilyOrComplex
Phospholipase C-β	PLCB	FPLX	FamilyOrComplex
Phospholipase C-δ	PLCD	FPLX	FamilyOrComplex
Phospholipase Cbeta	PLCB	FPLX	FamilyOrComplex
Phospholipase Cdelta	PLCD	FPLX	FamilyOrComplex
Phospholipase Cβ	PLCB	FPLX	FamilyOrComplex
Phospholipase Cδ	PLCD	FPLX	FamilyOrComplex
Phospholipase D	PLD	FPLX	FamilyOrComplex
Phospholipase-C	PLC	FPLX	FamilyOrComplex
Phosphorylase kinase	PhK	FPLX	FamilyOrComplex
Pin1	Q13526	uniprot	Gene_or_gene_product
Pka1	P06244	uniprot	Gene_or_gene_product
Plk1	P53350	uniprot	Gene_or_gene_product
Pol I	RNApo_I	FPLX	FamilyOrComplex
Pol delta	DNA_polymerase_delta	FPLX	FamilyOrComplex
Pol δ	DNA_polymerase_delta	FPLX	FamilyOrComplex
Poly(ADP-ribose) polymerase	PARP	FPLX	FamilyOrComplex
Poly(ADP-ribose) polymerases	PARP	FPLX	FamilyOrComplex
Polycomb Repressive Complex 1	PRC1_complex	FPLX	FamilyOrComplex
Polycomb Repressive Complex 2	PRC2_complex	FPLX	FamilyOrComplex
Polycomb Repressive Complexes 1	PRC1_complex	FPLX	FamilyOrComplex
Polycomb Repressive Complexes 2	PRC2_complex	FPLX	FamilyOrComplex
Polycomb repressive complex 1	PRC1_complex	FPLX	FamilyOrComplex
Polycomb repressive complex 2	PRC2_complex	FPLX	FamilyOrComplex
Polycomb repressive complex PRC1	PRC1_complex	FPLX	FamilyOrComplex
Polycomb repressive complex PRC2	PRC2_complex	FPLX	FamilyOrComplex
Polycomb-repressive complex 1	PRC1_complex	FPLX	FamilyOrComplex
Polycomb-repressive complex 2	PRC2_complex	FPLX	FamilyOrComplex
Porin	Porins	FPLX	FamilyOrComplex
Potassium channel	KCN	FPLX	FamilyOrComplex
Potassium channels	KCN	FPLX	FamilyOrComplex
Profilin	PFN	FPLX	FamilyOrComplex
Profilins	PFN	FPLX	FamilyOrComplex
Proliferation	GO:0008283	go	Simple_chemical
Propionyl-CoA carboxylase	Propionyl_CoA_carboxylase	FPLX	FamilyOrComplex
Protease	Protease	FPLX	FamilyOrComplex
Proteases	Protease	FPLX	FamilyOrComplex
Protein kinase A catalytic subunit	PRKAC	FPLX	FamilyOrComplex
Protein kinase A catalytic subunits	PRKAC	FPLX	FamilyOrComplex
Protein kinase A regulatory subunit	PRKAR	FPLX	FamilyOrComplex
Protein kinase A regulatory subunits	PRKAR	FPLX	FamilyOrComplex
Proteinase	Protease	FPLX	FamilyOrComplex
Proteinases	Protease	FPLX	FamilyOrComplex
Proteinuria	D011507	mesh	Simple_chemical
Psk1	P31374	uniprot	Gene_or_gene_product
Psk2	Q08217	uniprot	Gene_or_gene_product
Ptc	P18502	uniprot	Gene_or_gene_product
Ptdins 3-Kinase	PI3K	FPLX	FamilyOrComplex
Ptdins 3-kinase	PI3K	FPLX	FamilyOrComplex
Pten	P60484	uniprot	Gene_or_gene_product
Purinergic receptor	Purinergic_receptors	FPLX	FamilyOrComplex
Pyk2	Q14289	uniprot	Gene_or_gene_product
Pyruvate dehydrogenase kinase	PDK	FPLX	FamilyOrComplex
RA	CHEBI:26536	chebi	Simple_chemical
RAB	RAB	FPLX	FamilyOrComplex
RAC	RAC	FPLX	FamilyOrComplex
RAC1	P63000	uniprot	Gene_or_gene_product
RAD51	Q06609	uniprot	Gene_or_gene_product
RAF	RAF	FPLX	FamilyOrComplex
RAF inhibitors	CHEBI:75047	chebi	Simple_chemical
RAGE	Q15109	uniprot	Gene_or_gene_product
RAL	RAL	FPLX	FamilyOrComplex
RAL	RALA	hgnc	Gene_or_gene_product
RAL family	RAL	FPLX	FamilyOrComplex
RAL guanine nucleotide dissociation stimulator like	RGL	FPLX	FamilyOrComplex
RAL isoforms	RAL	FPLX	FamilyOrComplex
RAL proteins	RAL	FPLX	FamilyOrComplex
RALGDS-like	RGL	FPLX	FamilyOrComplex
RANKL	O14788	uniprot	Gene_or_gene_product
RAR	RAR	FPLX	FamilyOrComplex
RAS	RAS	FPLX	FamilyOrComplex
RAS association domain family	RASSF	FPLX	FamilyOrComplex
RAS-association domain family	RASSF	FPLX	FamilyOrComplex
RASA	RASA	FPLX	FamilyOrComplex
RASAL	RASAL	FPLX	FamilyOrComplex
RASGRF	RASGRF	FPLX	FamilyOrComplex
RASGRP	RASGRP	FPLX	FamilyOrComplex
RASSF family	RASSF	FPLX	FamilyOrComplex
RASSF1A	Q9NS23	uniprot	Gene_or_gene_product
RAc	CHEBI:17336	chebi	Simple_chemical
RB	P06400	uniprot	Gene_or_gene_product
RB1	P06400	uniprot	Gene_or_gene_product
REDD1	Q9NX09	uniprot	Gene_or_gene_product
RES	5281611	pubchem	Simple_chemical
RET	P07949	uniprot	Gene_or_gene_product
RF-C	RFC	FPLX	FamilyOrComplex
RF-X	RFX	FPLX	FamilyOrComplex
RFC	RFC	FPLX	FamilyOrComplex
RFX	RFX	FPLX	FamilyOrComplex
RFX family	RFX	FPLX	FamilyOrComplex
RFX proteins	RFX	FPLX	FamilyOrComplex
RHO	RHO	FPLX	FamilyOrComplex
RHOGDI	RhoGDI	FPLX	FamilyOrComplex
RICTOR	Q6R327	uniprot	Gene_or_gene_product
RIG-I	O95786	uniprot	Gene_or_gene_product
RIG-I like receptors	RLR	FPLX	FamilyOrComplex
RIP1	Q13546	uniprot	Gene_or_gene_product
RIPK	RIPK	FPLX	FamilyOrComplex
RKIP	P30086	uniprot	Gene_or_gene_product
RLR	RLR	FPLX	FamilyOrComplex
RLRs	RLR	FPLX	FamilyOrComplex
RNA polymerase 1	RNApo_I	FPLX	FamilyOrComplex
RNA polymerase I	RNApo_I	FPLX	FamilyOrComplex
RNA polymerase II	RNApo_II	FPLX	FamilyOrComplex
RNAP II	RNApo_II	FPLX	FamilyOrComplex
ROCK	ROCK	FPLX	FamilyOrComplex
ROCK1	Q13464	uniprot	Gene_or_gene_product
ROCK2	O75116	uniprot	Gene_or_gene_product
ROR	ROR	FPLX	FamilyOrComplex
RORs	ROR	FPLX	FamilyOrComplex
ROS	D017382	mesh	Simple_chemical
ROS	P08922	uniprot	Gene_or_gene_product
RP-1	RP1	hgnc	Gene_or_gene_product
RP1	RP1	hgnc	Gene_or_gene_product
RPA	RPA	FPLX	FamilyOrComplex
RPS6KA	P90RSK	FPLX	FamilyOrComplex
RSK	RSK	FPLX	FamilyOrComplex
RSK2	P51812	uniprot	Gene_or_gene_product
RTA	O43251	uniprot	Gene_or_gene_product
RTKs	RTK	FPLX	FamilyOrComplex
RUNX2	Q13950	uniprot	Gene_or_gene_product
RXR	RXR	FPLX	FamilyOrComplex
Rab	RAB	FPLX	FamilyOrComplex
Rab GTPase	RAB	FPLX	FamilyOrComplex
Rab GTPases	RAB	FPLX	FamilyOrComplex
Rabs	RAB	FPLX	FamilyOrComplex
Rac	P63000	uniprot	Gene_or_gene_product
Rac	RAC	FPLX	FamilyOrComplex
Rac1	P63000	uniprot	Gene_or_gene_product
Rad51	Q06609	uniprot	Gene_or_gene_product
Rad52	P43351	uniprot	Gene_or_gene_product
Raf	RAF	FPLX	FamilyOrComplex
Raf-1	P04049	uniprot	Gene_or_gene_product
Ral family	RAL	FPLX	FamilyOrComplex
Ral guanine nucleotide dissociation stimulator like	RGL	FPLX	FamilyOrComplex
Ral isoforms	RAL	FPLX	FamilyOrComplex
Ral proteins	RAL	FPLX	FamilyOrComplex
RalA	P11233	uniprot	Gene_or_gene_product
Rap guanine nucleotide exchange factor	RAPGEF	FPLX	FamilyOrComplex
Rap guanine nucleotide exchange factors	RAPGEF	FPLX	FamilyOrComplex
Rap1	RAP1	FPLX	FamilyOrComplex
RapGEFs	RAPGEF	FPLX	FamilyOrComplex
Rapamycin	CHEBI:9168	chebi	Simple_chemical
Raptor	Q8N122	uniprot	Gene_or_gene_product
Ras	RAS	FPLX	FamilyOrComplex
Ras GTPase	RAS	FPLX	FamilyOrComplex
Ras association domain family	RASSF	FPLX	FamilyOrComplex
Ras-association domain family	RASSF	FPLX	FamilyOrComplex
RasGAP	RasGAP	FPLX	FamilyOrComplex
RasGAPs	RasGAP	FPLX	FamilyOrComplex
Rb	P06400	uniprot	Gene_or_gene_product
Rb1	P06400	uniprot	Gene_or_gene_product
RelA	Q04206	uniprot	Gene_or_gene_product
Replication protein A	RPA	FPLX	FamilyOrComplex
Resveratrol	CHEBI:27881	chebi	Simple_chemical
Rheb	Q15382	uniprot	Gene_or_gene_product
Rho	P61586	uniprot	Gene_or_gene_product
Rho family	RHO	FPLX	FamilyOrComplex
Rho kinase	ROCK	FPLX	FamilyOrComplex
Rho-GDI	RhoGDI	FPLX	FamilyOrComplex
RhoA	P61586	uniprot	Gene_or_gene_product
RhoB	P62745	uniprot	Gene_or_gene_product
RhoC	P08134	uniprot	Gene_or_gene_product
RhoGDI	RhoGDI	FPLX	FamilyOrComplex
RhoGDIs	RhoGDI	FPLX	FamilyOrComplex
Rictor	Q6R327	uniprot	Gene_or_gene_product
Rp1	RP1	hgnc	Gene_or_gene_product
S100	S100	FPLX	FamilyOrComplex
S100A	S100A	FPLX	FamilyOrComplex
S100a	S100A	FPLX	FamilyOrComplex
S1P receptor	S1PR	FPLX	FamilyOrComplex
S1PR	S1PR	FPLX	FamilyOrComplex
S6	P62753	uniprot	Gene_or_gene_product
S6K	P70S6K	FPLX	FamilyOrComplex
S6K1	P23443	uniprot	Gene_or_gene_product
SAA	SAA	FPLX	FamilyOrComplex
SAC	GO:0033316	go	Simple_chemical
SAF-1	P56270	uniprot	Gene_or_gene_product
SAHA	CHEBI:45716	chebi	Simple_chemical
SAPK	JNK	FPLX	FamilyOrComplex
SAT	D050151	mesh	Simple_chemical
SB203580	CHEBI:90705	chebi	Simple_chemical
SCF	P21583	uniprot	Gene_or_gene_product
SEK	MAP2K4	hgnc	Gene_or_gene_product
SERCA	SERCA	FPLX	FamilyOrComplex
SERCAs	SERCA	FPLX	FamilyOrComplex
SFK	SRC	FPLX	FamilyOrComplex
SFKs	SRC	FPLX	FamilyOrComplex
SFN	CHEBI:47807	chebi	Simple_chemical
SHC	SHC	FPLX	FamilyOrComplex
SHP-2	Q06124	uniprot	Gene_or_gene_product
SHP2	Q06124	uniprot	Gene_or_gene_product
SIK	SIK	FPLX	FamilyOrComplex
SIRT1	Q96EB6	uniprot	Gene_or_gene_product
SK1	SPHK1	hgnc	Gene_or_gene_product
SK2	KCNN2	hgnc	Gene_or_gene_product
SLC2	SLC2A	FPLX	FamilyOrComplex
SLE	D008180	mesh	Simple_chemical
SLP-76	Q13094	uniprot	Gene_or_gene_product
SLRP	SLRP	FPLX	FamilyOrComplex
SLRPs	SLRP	FPLX	FamilyOrComplex
SLRR	SLRP	FPLX	FamilyOrComplex
SLRRs	SLRP	FPLX	FamilyOrComplex
SMAD	SMAD	FPLX	FamilyOrComplex
SMAD 2/3	SMAD2_3	FPLX	FamilyOrComplex
SMAD2/3	SMAD2_3	FPLX	FamilyOrComplex
SMC1	SMC1	FPLX	FamilyOrComplex
SNAI	SNAI	FPLX	FamilyOrComplex
SNAI family	SNAI	FPLX	FamilyOrComplex
SOD	SOD	FPLX	FamilyOrComplex
SOS	SOS	FPLX	FamilyOrComplex
SOS1	Q07889	uniprot	Gene_or_gene_product
SOX2	P48431	uniprot	Gene_or_gene_product
SP600125	CHEBI:90695	chebi	Simple_chemical
SP600125	CHEBI:90695	chebi	Simple_chemical
SPC	CHEBI:17689	chebi	Simple_chemical
SPRED	SPRED	FPLX	FamilyOrComplex
SPRY	SPRY	FPLX	FamilyOrComplex
SR Ca(2+)-ATPase	SERCA	FPLX	FamilyOrComplex
SRC	P12931	uniprot	Gene_or_gene_product
SRC-1	NCOA1	hgnc	Gene_or_gene_product
SRC-family kinases	SRC	FPLX	FamilyOrComplex
SRC1	NCOA1	hgnc	Gene_or_gene_product
SREBF	SREBF	FPLX	FamilyOrComplex
SREBF family	SREBF	FPLX	FamilyOrComplex
SRF	P11831	uniprot	Gene_or_gene_product
STAR	STAR	hgnc	Gene_or_gene_product
STAT	STAT	FPLX	FamilyOrComplex
STAT1	P42224	uniprot	Gene_or_gene_product
STAT3	P40763	uniprot	Gene_or_gene_product
STAT5	STAT5	FPLX	FamilyOrComplex
STATs	STAT	FPLX	FamilyOrComplex
STING	Q86WV6	uniprot	Gene_or_gene_product
STT3	STT3	FPLX	FamilyOrComplex
STZ	29327	pubchem	Simple_chemical
STZ	Q11206	uniprot	Gene_or_gene_product
SUR	Sulfonylurea_receptor	FPLX	FamilyOrComplex
SWI and SNF complex	SWI_SNF	FPLX	FamilyOrComplex
SWI/SNF	SWI_SNF	FPLX	FamilyOrComplex
SWI/SNF complex	SWI_SNF	FPLX	FamilyOrComplex
SWI/SNF-like	SWI_SNF	FPLX	FamilyOrComplex
SYNJ2	O15056	uniprot	Gene_or_gene_product
Se	CHEBI:27568	chebi	Simple_chemical
Shc	SHC	FPLX	FamilyOrComplex
Shc family	SHC	FPLX	FamilyOrComplex
Shp2	Q06124	uniprot	Gene_or_gene_product
Sialytransferase	GTF_family_29	FPLX	FamilyOrComplex
Sialytransferases	GTF_family_29	FPLX	FamilyOrComplex
Sik	Q64434	uniprot	Gene_or_gene_product
Sirt1	Q96EB6	uniprot	Gene_or_gene_product
Skp2	Q13309	uniprot	Gene_or_gene_product
Smad	SMAD	FPLX	FamilyOrComplex
Smad2	Q15796	uniprot	Gene_or_gene_product
Smad2/3	SMAD2_3	FPLX	FamilyOrComplex
Smad3	P84022	uniprot	Gene_or_gene_product
Smad4	Q13485	uniprot	Gene_or_gene_product
Small Mitoribosomal Subunit	MRPS	FPLX	FamilyOrComplex
Smc1	SMC1	FPLX	FamilyOrComplex
SnS2	CHEBI:50886	chebi	Simple_chemical
Snail	O95863	uniprot	Gene_or_gene_product
Sodium channel	Sodium_channels	FPLX	FamilyOrComplex
Sodium channels	Sodium_channels	FPLX	FamilyOrComplex
Soluble Guanylate Cyclase	SGC	FPLX	FamilyOrComplex
Soluble guanylyl cyclase	SGC	FPLX	FamilyOrComplex
Soluble guanylyl/guanylate cyclase	SGC	FPLX	FamilyOrComplex
Sorafenib	CHEBI:50924	chebi	Simple_chemical
Sos-1	Q07889	uniprot	Gene_or_gene_product
Sos1	Q07889	uniprot	Gene_or_gene_product
Sp1	P08047	uniprot	Gene_or_gene_product
SphK	SPHK	FPLX	FamilyOrComplex
Sphingosine 1-phosphate receptor	S1PR	FPLX	FamilyOrComplex
Sphingosine kinase	SPHK	FPLX	FamilyOrComplex
Src	P12931	uniprot	Gene_or_gene_product
Src family	SRC	FPLX	FamilyOrComplex
Src family kinase	SRC	FPLX	FamilyOrComplex
Src kinase	P12931	uniprot	Gene_or_gene_product
Src-1	NCOA1	hgnc	Gene_or_gene_product
Src-homology	D018909	mesh	Simple_chemical
Src-kinases	SRC	FPLX	FamilyOrComplex
StAR	P49675	uniprot	Gene_or_gene_product
StAR	STAR	hgnc	Gene_or_gene_product
StaR	STAR	hgnc	Gene_or_gene_product
Star	STAR	hgnc	Gene_or_gene_product
Stat3	P40763	uniprot	Gene_or_gene_product
Stat5	STAT5	FPLX	FamilyOrComplex
Staurosporine	CHEBI:15738	chebi	Simple_chemical
Ste20	Q03497	uniprot	Gene_or_gene_product
Ste20-like kinase	SLK	hgnc	Gene_or_gene_product
Stearoyl-CoA desaturase	SCD	FPLX	FamilyOrComplex
Sulfonylurea Receptor	Sulfonylurea_receptor	FPLX	FamilyOrComplex
Survivin	O15392	uniprot	Gene_or_gene_product
Syk	P43405	uniprot	Gene_or_gene_product
T-cell factor (TCF)/lymphoid enhancer factor	TCF_LEF	FPLX	FamilyOrComplex
TAK1	O43318	uniprot	Gene_or_gene_product
TAK165	6444692	pubchem	Simple_chemical
TAP	TAP	FPLX	FamilyOrComplex
TAP transporter	TAP	FPLX	FamilyOrComplex
TAS-116	67501411	pubchem	Simple_chemical
TAp73	O15350	uniprot	Gene_or_gene_product
TBK1	Q9UHD2	uniprot	Gene_or_gene_product
TC-1	TCIM	hgnc	Gene_or_gene_product
TC1	TCIM	hgnc	Gene_or_gene_product
TCF	TCF_LEF	FPLX	FamilyOrComplex
TCR	TCR	FPLX	FamilyOrComplex
TDRG1	Q3Y452	uniprot	Gene_or_gene_product
TFDP	TFDP	FPLX	FamilyOrComplex
TFIIE	GTF2E	FPLX	FamilyOrComplex
TFIIF	GTF2F	FPLX	FamilyOrComplex
TGF beta	TGFB	FPLX	FamilyOrComplex
TGF beta receptor	TGFBR	FPLX	FamilyOrComplex
TGF β	TGFB	FPLX	FamilyOrComplex
TGF β receptor	TGFBR	FPLX	FamilyOrComplex
TGF-alpha	P01135	uniprot	Gene_or_gene_product
TGF-b	TGFB	FPLX	FamilyOrComplex
TGF-beta	TGFB	FPLX	FamilyOrComplex
TGF-beta family	TGFB	FPLX	FamilyOrComplex
TGF-beta receptor	TGFBR	FPLX	FamilyOrComplex
TGF-beta receptors	TGFBR	FPLX	FamilyOrComplex
TGF-beta1	P01137	uniprot	Gene_or_gene_product
TGF-α	P01135	uniprot	Gene_or_gene_product
TGF-β	TGFB	FPLX	FamilyOrComplex
TGF-β receptor	TGFBR	FPLX	FamilyOrComplex
TGF-β receptors	TGFBR	FPLX	FamilyOrComplex
TGF-β1	P01137	uniprot	Gene_or_gene_product
TGFB	TGFB	FPLX	FamilyOrComplex
TGFB family	TGFB	FPLX	FamilyOrComplex
TGFBR	TGFBR	FPLX	FamilyOrComplex
TGFBR family	TGFBR	FPLX	FamilyOrComplex
TGFalpha	P01135	uniprot	Gene_or_gene_product
TGFbeta	TGFB	FPLX	FamilyOrComplex
TGFbeta1	P01137	uniprot	Gene_or_gene_product
TGFα	P01135	uniprot	Gene_or_gene_product
TGFβ	TGFB	FPLX	FamilyOrComplex
TGFβ receptor	TGFBR	FPLX	FamilyOrComplex
TGFβ receptors	TGFBR	FPLX	FamilyOrComplex
TGFβ1	P01137	uniprot	Gene_or_gene_product
THZ531	CHEBI:143122	chebi	Simple_chemical
TIAM	TIAM	FPLX	FamilyOrComplex
TIAM1	Q13009	uniprot	Gene_or_gene_product
TIAM2	Q8IVF5	uniprot	Gene_or_gene_product
TIF-IB	TIF_IB	FPLX	FamilyOrComplex
TLR	TLR	FPLX	FamilyOrComplex
TLR2	O60603	uniprot	Gene_or_gene_product
TLR4	O00206	uniprot	Gene_or_gene_product
TMZ	CHEBI:72564	chebi	Simple_chemical
TN-C	Troponin_C	FPLX	FamilyOrComplex
TNF	P01375	uniprot	Gene_or_gene_product
TNF-R superfamily	TNFRSF	FPLX	FamilyOrComplex
TNF-alpha	P01375	uniprot	Gene_or_gene_product
TNF-receptor family	TNFRSF	FPLX	FamilyOrComplex
TNF-α	P01375	uniprot	Gene_or_gene_product
TNFR	TNFRSF	FPLX	FamilyOrComplex
TNFR family	TNFRSF	FPLX	FamilyOrComplex
TNFR subfamily	TNFRSF	FPLX	FamilyOrComplex
TNFR superfamily	TNFRSF	FPLX	FamilyOrComplex
TNFR superfamily members	TNFRSF	FPLX	FamilyOrComplex
TNFR superfamily receptors	TNFRSF	FPLX	FamilyOrComplex
TNFR1	P19438	uniprot	Gene_or_gene_product
TNFalpha	P01375	uniprot	Gene_or_gene_product
TNFα	P01375	uniprot	Gene_or_gene_product
TORC1	mTORC1	FPLX	FamilyOrComplex
TORC2	mTORC2	FPLX	FamilyOrComplex
TP53	P04637	uniprot	Gene_or_gene_product
TPA	CHEBI:37537	chebi	Simple_chemical
TPNI	Troponin_I	FPLX	FamilyOrComplex
TPNT	Troponin_T	FPLX	FamilyOrComplex
TQ	CHEBI:113532	chebi	Simple_chemical
TRAF2	Q12933	uniprot	Gene_or_gene_product
TRAF3	Q13114	uniprot	Gene_or_gene_product
TRAF6	Q9Y4K3	uniprot	Gene_or_gene_product
TRAIL	P50591	uniprot	Gene_or_gene_product
TRAP	P16893	uniprot	Gene_or_gene_product
TRIM	Q6PIZ9	uniprot	Gene_or_gene_product
TRiC	CCT_complex	FPLX	FamilyOrComplex
TSA	CHEBI:46024	chebi	Simple_chemical
TSC	TSC	FPLX	FamilyOrComplex
TSC1	Q92574	uniprot	Gene_or_gene_product
TSC2	P49815	uniprot	Gene_or_gene_product
TUBA	TUBA	FPLX	FamilyOrComplex
TUBB	TUBB	FPLX	FamilyOrComplex
Tat	P04608	uniprot	Gene_or_gene_product
Tax	P03409	uniprot	Gene_or_gene_product
Tc1	TCIM	hgnc	Gene_or_gene_product
Tcf	TCF_LEF	FPLX	FamilyOrComplex
Tcf/Lef	TCF_LEF	FPLX	FamilyOrComplex
Temozolomide	CHEBI:72564	chebi	Simple_chemical
Tenascin	TN	FPLX	FamilyOrComplex
Thiazolidinediones	CHEBI:50990	chebi	Simple_chemical
Thioredoxin	P10599	uniprot	Gene_or_gene_product
Thioredoxin	TXN	FPLX	FamilyOrComplex
Thioredoxin reductase	TXNRD	FPLX	FamilyOrComplex
Thrombospondin	THBS	FPLX	FamilyOrComplex
Thrombospondins	THBS	FPLX	FamilyOrComplex
Tiam1	Q13009	uniprot	Gene_or_gene_product
Tiam2	Q8IVF5	uniprot	Gene_or_gene_product
TnC	Troponin_C	FPLX	FamilyOrComplex
Tpl2	MAP3K8	hgnc	Gene_or_gene_product
TraD	P09130	uniprot	Gene_or_gene_product
Transcription factor AP-2	TFAP2	FPLX	FamilyOrComplex
Trk receptor	NTRK	FPLX	FamilyOrComplex
Trk receptors	NTRK	FPLX	FamilyOrComplex
TrkA	P04629	uniprot	Gene_or_gene_product
TrkB	Q16620	uniprot	Gene_or_gene_product
Trp-P-2	CHEBI:34328	chebi	Simple_chemical
Tryptase	Tryptase	FPLX	FamilyOrComplex
Type I collagen	COL1	FPLX	FamilyOrComplex
U0126	CHEBI:90693	chebi	Simple_chemical
UBE2	UBE2	FPLX	FamilyOrComplex
UGT	UGT	FPLX	FamilyOrComplex
Ub	Ubiquitin	FPLX	FamilyOrComplex
Ubiquitin	Ubiquitin	FPLX	FamilyOrComplex
Uridine	CHEBI:16704	chebi	Simple_chemical
VAV family	VAV	FPLX	FamilyOrComplex
VCAM-1	P19320	uniprot	Gene_or_gene_product
VEGF	VEGF	FPLX	FamilyOrComplex
VEGF receptor	VEGFR	FPLX	FamilyOrComplex
VEGF receptors	VEGFR	FPLX	FamilyOrComplex
VEGF-A	P15692	uniprot	Gene_or_gene_product
VEGFR	VEGFR	FPLX	FamilyOrComplex
VEGFR ligand	VEGFR	FPLX	FamilyOrComplex
VEGFR-2	P35968	uniprot	Gene_or_gene_product
VEGFR2	P35968	uniprot	Gene_or_gene_product
VEGFRs	VEGFR	FPLX	FamilyOrComplex
VLDL	CHEBI:39027	chebi	Simple_chemical
VPA	CHEBI:39867	chebi	Simple_chemical
Vav	VAV	FPLX	FamilyOrComplex
Vav1	P15498	uniprot	Gene_or_gene_product
Vemurafenib	CHEBI:63637	chebi	Simple_chemical
Vpr	P05928	uniprot	Gene_or_gene_product
Vpu	P05919	uniprot	Gene_or_gene_product
WA	CHEBI:69120	chebi	Simple_chemical
WNT	Wnt	FPLX	FamilyOrComplex
WNT5	Wnt5	FPLX	FamilyOrComplex
